trap,year,month,spec,number,wnv
T159,2013,9,CULEX RESTUANS,0.0,0.0
T159,2013,9,CULEX TERRITANS,0.0,0.0
T159,2013,9,CULEX ERRATICUS,0.0,0.0
T159,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T159,2013,10,CULEX SALINARIUS,0.0,0.0
T159,2013,10,CULEX TARSALIS,0.0,0.0
T159,2013,10,CULEX PIPIENS,0.0,0.0
T159,2013,10,CULEX RESTUANS,0.0,0.0
T159,2013,10,CULEX TERRITANS,0.0,0.0
T159,2013,10,CULEX ERRATICUS,0.0,0.0
T159,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2007,5,CULEX SALINARIUS,0.0,0.0
T046,2007,5,CULEX TARSALIS,0.0,0.0
T046,2007,5,CULEX PIPIENS,0.0,0.0
T046,2007,5,CULEX RESTUANS,1.0,0.0
T046,2007,5,CULEX TERRITANS,0.0,0.0
T046,2007,5,CULEX ERRATICUS,0.0,0.0
T046,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2007,6,CULEX SALINARIUS,0.0,0.0
T046,2007,6,CULEX TARSALIS,0.0,0.0
T046,2007,6,CULEX PIPIENS,0.0,0.0
T046,2007,6,CULEX RESTUANS,9.0,0.0
T046,2007,6,CULEX TERRITANS,0.0,0.0
T046,2007,6,CULEX ERRATICUS,0.0,0.0
T046,2007,6,CULEX PIPIENS/RESTUANS,1.0,0.0
T046,2007,7,CULEX SALINARIUS,0.0,0.0
T046,2007,7,CULEX TARSALIS,0.0,0.0
T046,2007,7,CULEX PIPIENS,81.0,0.0
T046,2007,7,CULEX RESTUANS,41.0,0.0
T046,2007,7,CULEX TERRITANS,0.0,0.0
T046,2007,7,CULEX ERRATICUS,0.0,0.0
T046,2007,7,CULEX PIPIENS/RESTUANS,80.0,0.0
T046,2007,8,CULEX SALINARIUS,0.0,0.0
T046,2007,8,CULEX TARSALIS,0.0,0.0
T046,2007,8,CULEX PIPIENS,71.0,0.0
T046,2007,8,CULEX RESTUANS,1.0,0.0
T046,2007,8,CULEX TERRITANS,0.0,0.0
T046,2007,8,CULEX ERRATICUS,0.0,0.0
T046,2007,8,CULEX PIPIENS/RESTUANS,55.0,0.0
T046,2007,9,CULEX SALINARIUS,1.0,0.0
T046,2007,9,CULEX TARSALIS,0.0,0.0
T046,2007,9,CULEX PIPIENS,2.0,0.0
T046,2007,9,CULEX RESTUANS,24.0,0.0
T046,2007,9,CULEX TERRITANS,0.0,0.0
T046,2007,9,CULEX ERRATICUS,0.0,0.0
T046,2007,9,CULEX PIPIENS/RESTUANS,34.0,0.0
T046,2007,10,CULEX SALINARIUS,0.0,0.0
T046,2007,10,CULEX TARSALIS,0.0,0.0
T046,2007,10,CULEX PIPIENS,0.0,0.0
T046,2007,10,CULEX RESTUANS,2.0,0.0
T046,2007,10,CULEX TERRITANS,0.0,0.0
T046,2007,10,CULEX ERRATICUS,0.0,0.0
T046,2007,10,CULEX PIPIENS/RESTUANS,5.0,0.0
T046,2009,5,CULEX SALINARIUS,0.0,0.0
T046,2009,5,CULEX TARSALIS,0.0,0.0
T046,2009,5,CULEX PIPIENS,0.0,0.0
T046,2009,5,CULEX RESTUANS,0.0,0.0
T046,2009,5,CULEX TERRITANS,0.0,0.0
T046,2009,5,CULEX ERRATICUS,0.0,0.0
T046,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2009,6,CULEX SALINARIUS,0.0,0.0
T046,2009,6,CULEX TARSALIS,0.0,0.0
T046,2009,6,CULEX PIPIENS,1.0,0.0
T046,2009,6,CULEX RESTUANS,11.0,0.0
T046,2009,6,CULEX TERRITANS,1.0,0.0
T046,2009,6,CULEX ERRATICUS,0.0,0.0
T046,2009,6,CULEX PIPIENS/RESTUANS,24.0,0.0
T046,2009,7,CULEX SALINARIUS,0.0,0.0
T046,2009,7,CULEX TARSALIS,0.0,0.0
T046,2009,7,CULEX PIPIENS,2.0,0.0
T046,2009,7,CULEX RESTUANS,0.0,0.0
T046,2009,7,CULEX TERRITANS,0.0,0.0
T046,2009,7,CULEX ERRATICUS,0.0,0.0
T046,2009,7,CULEX PIPIENS/RESTUANS,17.0,0.0
T046,2009,8,CULEX SALINARIUS,0.0,0.0
T046,2009,8,CULEX TARSALIS,0.0,0.0
T046,2009,8,CULEX PIPIENS,0.0,0.0
T046,2009,8,CULEX RESTUANS,2.0,0.0
T046,2009,8,CULEX TERRITANS,0.0,0.0
T046,2009,8,CULEX ERRATICUS,0.0,0.0
T046,2009,8,CULEX PIPIENS/RESTUANS,4.0,0.0
T046,2009,9,CULEX SALINARIUS,0.0,0.0
T046,2009,9,CULEX TARSALIS,0.0,0.0
T046,2009,9,CULEX PIPIENS,1.0,0.0
T046,2009,9,CULEX RESTUANS,1.0,0.0
T046,2009,9,CULEX TERRITANS,0.0,0.0
T046,2009,9,CULEX ERRATICUS,0.0,0.0
T046,2009,9,CULEX PIPIENS/RESTUANS,7.0,0.0
T046,2009,10,CULEX SALINARIUS,0.0,0.0
T046,2009,10,CULEX TARSALIS,0.0,0.0
T046,2009,10,CULEX PIPIENS,0.0,0.0
T046,2009,10,CULEX RESTUANS,0.0,0.0
T046,2009,10,CULEX TERRITANS,0.0,0.0
T046,2009,10,CULEX ERRATICUS,0.0,0.0
T046,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2011,5,CULEX SALINARIUS,0.0,0.0
T046,2011,5,CULEX TARSALIS,0.0,0.0
T046,2011,5,CULEX PIPIENS,0.0,0.0
T046,2011,5,CULEX RESTUANS,0.0,0.0
T046,2011,5,CULEX TERRITANS,0.0,0.0
T046,2011,5,CULEX ERRATICUS,0.0,0.0
T046,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2011,6,CULEX SALINARIUS,0.0,0.0
T046,2011,6,CULEX TARSALIS,0.0,0.0
T046,2011,6,CULEX PIPIENS,2.0,0.0
T046,2011,6,CULEX RESTUANS,1.0,0.0
T046,2011,6,CULEX TERRITANS,0.0,0.0
T046,2011,6,CULEX ERRATICUS,0.0,0.0
T046,2011,6,CULEX PIPIENS/RESTUANS,6.0,0.0
T046,2011,7,CULEX SALINARIUS,0.0,0.0
T046,2011,7,CULEX TARSALIS,0.0,0.0
T046,2011,7,CULEX PIPIENS,0.0,0.0
T046,2011,7,CULEX RESTUANS,15.0,0.0
T046,2011,7,CULEX TERRITANS,0.0,0.0
T046,2011,7,CULEX ERRATICUS,0.0,0.0
T046,2011,7,CULEX PIPIENS/RESTUANS,17.0,0.0
T046,2011,8,CULEX SALINARIUS,0.0,0.0
T046,2011,8,CULEX TARSALIS,0.0,0.0
T046,2011,8,CULEX PIPIENS,0.0,0.0
T046,2011,8,CULEX RESTUANS,6.0,0.0
T046,2011,8,CULEX TERRITANS,0.0,0.0
T046,2011,8,CULEX ERRATICUS,0.0,0.0
T046,2011,8,CULEX PIPIENS/RESTUANS,15.0,0.0
T046,2011,9,CULEX SALINARIUS,0.0,0.0
T046,2011,9,CULEX TARSALIS,0.0,0.0
T046,2011,9,CULEX PIPIENS,33.0,0.0
T046,2011,9,CULEX RESTUANS,2.0,0.0
T046,2011,9,CULEX TERRITANS,0.0,0.0
T046,2011,9,CULEX ERRATICUS,0.0,0.0
T046,2011,9,CULEX PIPIENS/RESTUANS,29.0,0.0
T046,2011,10,CULEX SALINARIUS,0.0,0.0
T046,2011,10,CULEX TARSALIS,0.0,0.0
T046,2011,10,CULEX PIPIENS,0.0,0.0
T046,2011,10,CULEX RESTUANS,0.0,0.0
T046,2011,10,CULEX TERRITANS,0.0,0.0
T046,2011,10,CULEX ERRATICUS,0.0,0.0
T046,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2013,5,CULEX SALINARIUS,0.0,0.0
T046,2013,5,CULEX TARSALIS,0.0,0.0
T046,2013,5,CULEX PIPIENS,0.0,0.0
T046,2013,5,CULEX RESTUANS,0.0,0.0
T046,2013,5,CULEX TERRITANS,0.0,0.0
T046,2013,5,CULEX ERRATICUS,0.0,0.0
T046,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2013,6,CULEX SALINARIUS,0.0,0.0
T046,2013,6,CULEX TARSALIS,0.0,0.0
T046,2013,6,CULEX PIPIENS,7.0,0.0
T046,2013,6,CULEX RESTUANS,1.0,0.0
T046,2013,6,CULEX TERRITANS,0.0,0.0
T046,2013,6,CULEX ERRATICUS,0.0,0.0
T046,2013,6,CULEX PIPIENS/RESTUANS,3.0,0.0
T046,2013,7,CULEX SALINARIUS,0.0,0.0
T046,2013,7,CULEX TARSALIS,0.0,0.0
T046,2013,7,CULEX PIPIENS,0.0,0.0
T046,2013,7,CULEX RESTUANS,0.0,0.0
T046,2013,7,CULEX TERRITANS,0.0,0.0
T046,2013,7,CULEX ERRATICUS,0.0,0.0
T046,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2013,8,CULEX SALINARIUS,0.0,0.0
T046,2013,8,CULEX TARSALIS,0.0,0.0
T046,2013,8,CULEX PIPIENS,0.0,0.0
T046,2013,8,CULEX RESTUANS,0.0,0.0
T046,2013,8,CULEX TERRITANS,0.0,0.0
T046,2013,8,CULEX ERRATICUS,0.0,0.0
T046,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2013,9,CULEX SALINARIUS,0.0,0.0
T046,2013,9,CULEX TARSALIS,0.0,0.0
T046,2013,9,CULEX PIPIENS,0.0,0.0
T046,2013,9,CULEX RESTUANS,0.0,0.0
T046,2013,9,CULEX TERRITANS,0.0,0.0
T046,2013,9,CULEX ERRATICUS,0.0,0.0
T046,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T046,2013,10,CULEX SALINARIUS,0.0,0.0
T046,2013,10,CULEX TARSALIS,0.0,0.0
T046,2013,10,CULEX PIPIENS,0.0,0.0
T046,2013,10,CULEX RESTUANS,0.0,0.0
T046,2013,10,CULEX TERRITANS,0.0,0.0
T046,2013,10,CULEX ERRATICUS,0.0,0.0
T046,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2007,5,CULEX SALINARIUS,0.0,0.0
T903,2007,5,CULEX TARSALIS,0.0,0.0
T903,2007,5,CULEX PIPIENS,0.0,0.0
T903,2007,5,CULEX RESTUANS,0.0,0.0
T903,2007,5,CULEX TERRITANS,0.0,0.0
T903,2007,5,CULEX ERRATICUS,0.0,0.0
T903,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2007,6,CULEX SALINARIUS,0.0,0.0
T903,2007,6,CULEX TARSALIS,0.0,0.0
T903,2007,6,CULEX PIPIENS,0.0,0.0
T903,2007,6,CULEX RESTUANS,0.0,0.0
T903,2007,6,CULEX TERRITANS,0.0,0.0
T903,2007,6,CULEX ERRATICUS,0.0,0.0
T903,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2007,7,CULEX SALINARIUS,0.0,0.0
T903,2007,7,CULEX TARSALIS,0.0,0.0
T903,2007,7,CULEX PIPIENS,0.0,0.0
T903,2007,7,CULEX RESTUANS,0.0,0.0
T903,2007,7,CULEX TERRITANS,0.0,0.0
T903,2007,7,CULEX ERRATICUS,0.0,0.0
T903,2007,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2007,8,CULEX SALINARIUS,0.0,0.0
T903,2007,8,CULEX TARSALIS,0.0,0.0
T903,2007,8,CULEX PIPIENS,0.0,0.0
T903,2007,8,CULEX RESTUANS,0.0,0.0
T903,2007,8,CULEX TERRITANS,0.0,0.0
T903,2007,8,CULEX ERRATICUS,0.0,0.0
T903,2007,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2007,9,CULEX SALINARIUS,0.0,0.0
T903,2007,9,CULEX TARSALIS,0.0,0.0
T903,2007,9,CULEX PIPIENS,4.0,0.0
T903,2007,9,CULEX RESTUANS,57.0,0.0
T903,2007,9,CULEX TERRITANS,0.0,0.0
T903,2007,9,CULEX ERRATICUS,0.0,0.0
T903,2007,9,CULEX PIPIENS/RESTUANS,511.0,0.0
T903,2007,10,CULEX SALINARIUS,0.0,0.0
T903,2007,10,CULEX TARSALIS,0.0,0.0
T903,2007,10,CULEX PIPIENS,9.0,0.0
T903,2007,10,CULEX RESTUANS,22.0,0.0
T903,2007,10,CULEX TERRITANS,0.0,0.0
T903,2007,10,CULEX ERRATICUS,0.0,0.0
T903,2007,10,CULEX PIPIENS/RESTUANS,132.0,0.0
T903,2009,5,CULEX SALINARIUS,0.0,0.0
T903,2009,5,CULEX TARSALIS,0.0,0.0
T903,2009,5,CULEX PIPIENS,0.0,0.0
T903,2009,5,CULEX RESTUANS,0.0,0.0
T903,2009,5,CULEX TERRITANS,0.0,0.0
T903,2009,5,CULEX ERRATICUS,0.0,0.0
T903,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2009,6,CULEX SALINARIUS,0.0,0.0
T903,2009,6,CULEX TARSALIS,0.0,0.0
T903,2009,6,CULEX PIPIENS,18.0,0.0
T903,2009,6,CULEX RESTUANS,57.0,1.0
T903,2009,6,CULEX TERRITANS,0.0,0.0
T903,2009,6,CULEX ERRATICUS,0.0,0.0
T903,2009,6,CULEX PIPIENS/RESTUANS,240.0,1.0
T903,2009,7,CULEX SALINARIUS,0.0,0.0
T903,2009,7,CULEX TARSALIS,0.0,0.0
T903,2009,7,CULEX PIPIENS,46.0,0.0
T903,2009,7,CULEX RESTUANS,138.0,0.0
T903,2009,7,CULEX TERRITANS,0.0,0.0
T903,2009,7,CULEX ERRATICUS,0.0,0.0
T903,2009,7,CULEX PIPIENS/RESTUANS,101.0,0.0
T903,2009,8,CULEX SALINARIUS,0.0,0.0
T903,2009,8,CULEX TARSALIS,0.0,0.0
T903,2009,8,CULEX PIPIENS,59.0,0.0
T903,2009,8,CULEX RESTUANS,161.0,1.0
T903,2009,8,CULEX TERRITANS,0.0,0.0
T903,2009,8,CULEX ERRATICUS,0.0,0.0
T903,2009,8,CULEX PIPIENS/RESTUANS,191.0,1.0
T903,2009,9,CULEX SALINARIUS,0.0,0.0
T903,2009,9,CULEX TARSALIS,0.0,0.0
T903,2009,9,CULEX PIPIENS,17.0,0.0
T903,2009,9,CULEX RESTUANS,13.0,1.0
T903,2009,9,CULEX TERRITANS,0.0,0.0
T903,2009,9,CULEX ERRATICUS,0.0,0.0
T903,2009,9,CULEX PIPIENS/RESTUANS,120.0,1.0
T903,2009,10,CULEX SALINARIUS,0.0,0.0
T903,2009,10,CULEX TARSALIS,0.0,0.0
T903,2009,10,CULEX PIPIENS,0.0,0.0
T903,2009,10,CULEX RESTUANS,0.0,0.0
T903,2009,10,CULEX TERRITANS,0.0,0.0
T903,2009,10,CULEX ERRATICUS,0.0,0.0
T903,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2011,5,CULEX SALINARIUS,0.0,0.0
T903,2011,5,CULEX TARSALIS,0.0,0.0
T903,2011,5,CULEX PIPIENS,0.0,0.0
T903,2011,5,CULEX RESTUANS,0.0,0.0
T903,2011,5,CULEX TERRITANS,0.0,0.0
T903,2011,5,CULEX ERRATICUS,0.0,0.0
T903,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2011,6,CULEX SALINARIUS,0.0,0.0
T903,2011,6,CULEX TARSALIS,0.0,0.0
T903,2011,6,CULEX PIPIENS,63.0,1.0
T903,2011,6,CULEX RESTUANS,44.0,0.0
T903,2011,6,CULEX TERRITANS,0.0,0.0
T903,2011,6,CULEX ERRATICUS,0.0,0.0
T903,2011,6,CULEX PIPIENS/RESTUANS,99.0,0.0
T903,2011,7,CULEX SALINARIUS,0.0,0.0
T903,2011,7,CULEX TARSALIS,0.0,0.0
T903,2011,7,CULEX PIPIENS,0.0,0.0
T903,2011,7,CULEX RESTUANS,63.0,0.0
T903,2011,7,CULEX TERRITANS,0.0,0.0
T903,2011,7,CULEX ERRATICUS,0.0,0.0
T903,2011,7,CULEX PIPIENS/RESTUANS,61.0,0.0
T903,2011,8,CULEX SALINARIUS,0.0,0.0
T903,2011,8,CULEX TARSALIS,0.0,0.0
T903,2011,8,CULEX PIPIENS,0.0,0.0
T903,2011,8,CULEX RESTUANS,5.0,0.0
T903,2011,8,CULEX TERRITANS,0.0,0.0
T903,2011,8,CULEX ERRATICUS,0.0,0.0
T903,2011,8,CULEX PIPIENS/RESTUANS,50.0,0.0
T903,2011,9,CULEX SALINARIUS,0.0,0.0
T903,2011,9,CULEX TARSALIS,0.0,0.0
T903,2011,9,CULEX PIPIENS,14.0,0.0
T903,2011,9,CULEX RESTUANS,0.0,0.0
T903,2011,9,CULEX TERRITANS,0.0,0.0
T903,2011,9,CULEX ERRATICUS,0.0,0.0
T903,2011,9,CULEX PIPIENS/RESTUANS,2.0,0.0
T903,2011,10,CULEX SALINARIUS,0.0,0.0
T903,2011,10,CULEX TARSALIS,0.0,0.0
T903,2011,10,CULEX PIPIENS,0.0,0.0
T903,2011,10,CULEX RESTUANS,0.0,0.0
T903,2011,10,CULEX TERRITANS,0.0,0.0
T903,2011,10,CULEX ERRATICUS,0.0,0.0
T903,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2013,5,CULEX SALINARIUS,0.0,0.0
T903,2013,5,CULEX TARSALIS,0.0,0.0
T903,2013,5,CULEX PIPIENS,0.0,0.0
T903,2013,5,CULEX RESTUANS,0.0,0.0
T903,2013,5,CULEX TERRITANS,0.0,0.0
T903,2013,5,CULEX ERRATICUS,0.0,0.0
T903,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2013,6,CULEX SALINARIUS,0.0,0.0
T903,2013,6,CULEX TARSALIS,0.0,0.0
T903,2013,6,CULEX PIPIENS,20.0,0.0
T903,2013,6,CULEX RESTUANS,0.0,0.0
T903,2013,6,CULEX TERRITANS,0.0,0.0
T903,2013,6,CULEX ERRATICUS,0.0,0.0
T903,2013,6,CULEX PIPIENS/RESTUANS,10.0,0.0
T903,2013,7,CULEX SALINARIUS,0.0,0.0
T903,2013,7,CULEX TARSALIS,0.0,0.0
T903,2013,7,CULEX PIPIENS,0.0,0.0
T903,2013,7,CULEX RESTUANS,0.0,0.0
T903,2013,7,CULEX TERRITANS,0.0,0.0
T903,2013,7,CULEX ERRATICUS,0.0,0.0
T903,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2013,8,CULEX SALINARIUS,0.0,0.0
T903,2013,8,CULEX TARSALIS,0.0,0.0
T903,2013,8,CULEX PIPIENS,0.0,0.0
T903,2013,8,CULEX RESTUANS,0.0,0.0
T903,2013,8,CULEX TERRITANS,0.0,0.0
T903,2013,8,CULEX ERRATICUS,0.0,0.0
T903,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2013,9,CULEX SALINARIUS,0.0,0.0
T903,2013,9,CULEX TARSALIS,0.0,0.0
T903,2013,9,CULEX PIPIENS,0.0,0.0
T903,2013,9,CULEX RESTUANS,0.0,0.0
T903,2013,9,CULEX TERRITANS,0.0,0.0
T903,2013,9,CULEX ERRATICUS,0.0,0.0
T903,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T903,2013,10,CULEX SALINARIUS,0.0,0.0
T903,2013,10,CULEX TARSALIS,0.0,0.0
T903,2013,10,CULEX PIPIENS,0.0,0.0
T903,2013,10,CULEX RESTUANS,0.0,0.0
T903,2013,10,CULEX TERRITANS,0.0,0.0
T903,2013,10,CULEX ERRATICUS,0.0,0.0
T903,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2007,5,CULEX SALINARIUS,0.0,0.0
T115,2007,5,CULEX TARSALIS,0.0,0.0
T115,2007,5,CULEX PIPIENS,0.0,0.0
T115,2007,5,CULEX RESTUANS,0.0,0.0
T115,2007,5,CULEX TERRITANS,0.0,0.0
T115,2007,5,CULEX ERRATICUS,0.0,0.0
T115,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2007,6,CULEX SALINARIUS,0.0,0.0
T115,2007,6,CULEX TARSALIS,0.0,0.0
T115,2007,6,CULEX PIPIENS,0.0,0.0
T115,2007,6,CULEX RESTUANS,0.0,0.0
T115,2007,6,CULEX TERRITANS,0.0,0.0
T115,2007,6,CULEX ERRATICUS,0.0,0.0
T115,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2007,7,CULEX SALINARIUS,1.0,0.0
T115,2007,7,CULEX TARSALIS,0.0,0.0
T115,2007,7,CULEX PIPIENS,2356.0,1.0
T115,2007,7,CULEX RESTUANS,0.0,0.0
T115,2007,7,CULEX TERRITANS,1.0,0.0
T115,2007,7,CULEX ERRATICUS,0.0,0.0
T115,2007,7,CULEX PIPIENS/RESTUANS,694.0,1.0
T115,2007,8,CULEX SALINARIUS,5.0,0.0
T115,2007,8,CULEX TARSALIS,0.0,0.0
T115,2007,8,CULEX PIPIENS,12720.0,1.0
T115,2007,8,CULEX RESTUANS,172.0,0.0
T115,2007,8,CULEX TERRITANS,4.0,0.0
T115,2007,8,CULEX ERRATICUS,0.0,0.0
T115,2007,8,CULEX PIPIENS/RESTUANS,3185.0,1.0
T115,2007,9,CULEX SALINARIUS,0.0,0.0
T115,2007,9,CULEX TARSALIS,0.0,0.0
T115,2007,9,CULEX PIPIENS,10.0,0.0
T115,2007,9,CULEX RESTUANS,56.0,0.0
T115,2007,9,CULEX TERRITANS,1.0,0.0
T115,2007,9,CULEX ERRATICUS,0.0,0.0
T115,2007,9,CULEX PIPIENS/RESTUANS,287.0,0.0
T115,2007,10,CULEX SALINARIUS,0.0,0.0
T115,2007,10,CULEX TARSALIS,0.0,0.0
T115,2007,10,CULEX PIPIENS,4.0,0.0
T115,2007,10,CULEX RESTUANS,19.0,0.0
T115,2007,10,CULEX TERRITANS,0.0,0.0
T115,2007,10,CULEX ERRATICUS,0.0,0.0
T115,2007,10,CULEX PIPIENS/RESTUANS,96.0,0.0
T115,2009,5,CULEX SALINARIUS,0.0,0.0
T115,2009,5,CULEX TARSALIS,0.0,0.0
T115,2009,5,CULEX PIPIENS,0.0,0.0
T115,2009,5,CULEX RESTUANS,0.0,0.0
T115,2009,5,CULEX TERRITANS,0.0,0.0
T115,2009,5,CULEX ERRATICUS,0.0,0.0
T115,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2009,6,CULEX SALINARIUS,0.0,0.0
T115,2009,6,CULEX TARSALIS,0.0,0.0
T115,2009,6,CULEX PIPIENS,10.0,0.0
T115,2009,6,CULEX RESTUANS,7.0,0.0
T115,2009,6,CULEX TERRITANS,0.0,0.0
T115,2009,6,CULEX ERRATICUS,0.0,0.0
T115,2009,6,CULEX PIPIENS/RESTUANS,24.0,0.0
T115,2009,7,CULEX SALINARIUS,3.0,0.0
T115,2009,7,CULEX TARSALIS,0.0,0.0
T115,2009,7,CULEX PIPIENS,2.0,0.0
T115,2009,7,CULEX RESTUANS,139.0,0.0
T115,2009,7,CULEX TERRITANS,0.0,0.0
T115,2009,7,CULEX ERRATICUS,0.0,0.0
T115,2009,7,CULEX PIPIENS/RESTUANS,247.0,0.0
T115,2009,8,CULEX SALINARIUS,1.0,0.0
T115,2009,8,CULEX TARSALIS,0.0,0.0
T115,2009,8,CULEX PIPIENS,1.0,0.0
T115,2009,8,CULEX RESTUANS,19.0,0.0
T115,2009,8,CULEX TERRITANS,0.0,0.0
T115,2009,8,CULEX ERRATICUS,0.0,0.0
T115,2009,8,CULEX PIPIENS/RESTUANS,339.0,0.0
T115,2009,9,CULEX SALINARIUS,0.0,0.0
T115,2009,9,CULEX TARSALIS,0.0,0.0
T115,2009,9,CULEX PIPIENS,5.0,0.0
T115,2009,9,CULEX RESTUANS,9.0,0.0
T115,2009,9,CULEX TERRITANS,0.0,0.0
T115,2009,9,CULEX ERRATICUS,0.0,0.0
T115,2009,9,CULEX PIPIENS/RESTUANS,63.0,1.0
T115,2009,10,CULEX SALINARIUS,0.0,0.0
T115,2009,10,CULEX TARSALIS,0.0,0.0
T115,2009,10,CULEX PIPIENS,6.0,0.0
T115,2009,10,CULEX RESTUANS,4.0,0.0
T115,2009,10,CULEX TERRITANS,0.0,0.0
T115,2009,10,CULEX ERRATICUS,0.0,0.0
T115,2009,10,CULEX PIPIENS/RESTUANS,27.0,0.0
T115,2011,5,CULEX SALINARIUS,0.0,0.0
T115,2011,5,CULEX TARSALIS,0.0,0.0
T115,2011,5,CULEX PIPIENS,0.0,0.0
T115,2011,5,CULEX RESTUANS,0.0,0.0
T115,2011,5,CULEX TERRITANS,0.0,0.0
T115,2011,5,CULEX ERRATICUS,0.0,0.0
T115,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2011,6,CULEX SALINARIUS,0.0,0.0
T115,2011,6,CULEX TARSALIS,0.0,0.0
T115,2011,6,CULEX PIPIENS,1.0,0.0
T115,2011,6,CULEX RESTUANS,1.0,0.0
T115,2011,6,CULEX TERRITANS,0.0,0.0
T115,2011,6,CULEX ERRATICUS,0.0,0.0
T115,2011,6,CULEX PIPIENS/RESTUANS,14.0,0.0
T115,2011,7,CULEX SALINARIUS,0.0,0.0
T115,2011,7,CULEX TARSALIS,0.0,0.0
T115,2011,7,CULEX PIPIENS,0.0,0.0
T115,2011,7,CULEX RESTUANS,213.0,0.0
T115,2011,7,CULEX TERRITANS,0.0,0.0
T115,2011,7,CULEX ERRATICUS,0.0,0.0
T115,2011,7,CULEX PIPIENS/RESTUANS,210.0,0.0
T115,2011,8,CULEX SALINARIUS,0.0,0.0
T115,2011,8,CULEX TARSALIS,0.0,0.0
T115,2011,8,CULEX PIPIENS,7.0,0.0
T115,2011,8,CULEX RESTUANS,166.0,0.0
T115,2011,8,CULEX TERRITANS,0.0,0.0
T115,2011,8,CULEX ERRATICUS,0.0,0.0
T115,2011,8,CULEX PIPIENS/RESTUANS,90.0,0.0
T115,2011,9,CULEX SALINARIUS,0.0,0.0
T115,2011,9,CULEX TARSALIS,0.0,0.0
T115,2011,9,CULEX PIPIENS,21.0,0.0
T115,2011,9,CULEX RESTUANS,20.0,0.0
T115,2011,9,CULEX TERRITANS,0.0,0.0
T115,2011,9,CULEX ERRATICUS,0.0,0.0
T115,2011,9,CULEX PIPIENS/RESTUANS,139.0,1.0
T115,2011,10,CULEX SALINARIUS,0.0,0.0
T115,2011,10,CULEX TARSALIS,0.0,0.0
T115,2011,10,CULEX PIPIENS,0.0,0.0
T115,2011,10,CULEX RESTUANS,0.0,0.0
T115,2011,10,CULEX TERRITANS,0.0,0.0
T115,2011,10,CULEX ERRATICUS,0.0,0.0
T115,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2013,5,CULEX SALINARIUS,0.0,0.0
T115,2013,5,CULEX TARSALIS,0.0,0.0
T115,2013,5,CULEX PIPIENS,0.0,0.0
T115,2013,5,CULEX RESTUANS,0.0,0.0
T115,2013,5,CULEX TERRITANS,0.0,0.0
T115,2013,5,CULEX ERRATICUS,0.0,0.0
T115,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T115,2013,6,CULEX SALINARIUS,0.0,0.0
T115,2013,6,CULEX TARSALIS,0.0,0.0
T115,2013,6,CULEX PIPIENS,46.0,0.0
T115,2013,6,CULEX RESTUANS,0.0,0.0
T115,2013,6,CULEX TERRITANS,0.0,0.0
T115,2013,6,CULEX ERRATICUS,0.0,0.0
T115,2013,6,CULEX PIPIENS/RESTUANS,223.0,1.0
T115,2013,7,CULEX SALINARIUS,0.0,0.0
T115,2013,7,CULEX TARSALIS,0.0,0.0
T115,2013,7,CULEX PIPIENS,0.0,0.0
T115,2013,7,CULEX RESTUANS,0.0,0.0
T115,2013,7,CULEX TERRITANS,0.0,0.0
T115,2013,7,CULEX ERRATICUS,0.0,0.0
T115,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
